# pkts=276 en=0 ms=0 dropQ=0
# pkts=296 en=0 ms=0 dropQ=0
# pkts=331 en=0 ms=0 dropQ=0
# pkts=362 en=0 ms=0 dropQ=0
# pkts=426 en=0 ms=0 dropQ=0
# pkts=460 en=0 ms=0 dropQ=0
# pkts=487 en=0 ms=0 dropQ=0
# pkts=507 en=0 ms=0 dropQ=0
EN,39593,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffff90037f18fe34dbb3dcbcdd1c18fe34040124583c0011000e00ea0c14c2006409000903bc64093a8100007856
EN,39833,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffffa0037f18fe34533a3ac9dd1c18fe34040124583c0011000e00ea0c14c2006409000903bc64093a8100007856
# pkts=728 en=57 ms=0 dropQ=0
EN,40073,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffffb0037f18fe3493af4e9bdd1c18fe34040124583c0011000e00ea0c14c3006409000903bb6409bb8100007856
EN,40324,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffffc0037f18fe345e1ab3aedd1c18fe34040124583c0011000e00ea0c14c3006409000903be64089e8100007856
EN,40553,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffffd0037f18fe342c84fe22dd1c18fe34040124583c0011000e00ea0c14c2006409000903bc64093a8100007856
EN,40794,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffffe0037f18fe342611e012dd1c18fe34040124583c0011000e00ea0c14c2006409000903bc64093a8100007856
EN,40818,-50,1,64,0,d00036009886bde7822a9886bde7822afffffffffffff0037f18fe349f6d5f27dd1a18fe34040124583c0011000c00ea0a0800ba000800000229c11f7856adba
EN,41034,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffff00047f18fe345743b2bedd1c18fe34040124583c0011000e00ea0c14c2006409000903b764098c8100007856
EN,41273,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffff10047f18fe340d55424add1c18fe34040124583c0011000e00ea0c14c2006409000903be64083c8100007856
EN,41514,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffff20047f18fe345356eef4dd1c18fe34040124583c0011000e00ea0c14c2006409000903bc64093a8100007856
EN,41758,-51,1,66,0,d00036009886bde7822a9886bde7822affffffffffff30047f18fe34159d56e6dd1c18fe34040124583c0011000e00ea0c14c2006409000903ba64099a8100007856
EN,41818,-50,1,62,0,d00036009886bde7822a9886bde7822affffffffffff40047f18fe34d3dc8db5dd1818fe34040124583c0011000a00ea081ef79ef1d2fdaf539f00007856
EN,41993,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffff50047f18fe34301d4e3fdd1c18fe34040124583c0011000e00ea0c14c2006409000903bc64093a8100007856
# pkts=771 en=68 ms=0 dropQ=0
EN,42234,-51,1,66,0,d00036009886bde7822a9886bde7822affffffffffff60047f18fe345de5c265dd1c18fe34040124583c0011000e00ea0c14c2006409000903bd64086c8100007856
EN,42474,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffff70047f18fe34eb56be7bdd1c18fe34040124583c0011000e00ea0c14c2006409000903bb6409198100007856
EN,42713,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffff80047f18fe34164f69e7dd1c18fe34040124583c0011000e00ea0c14c5006409000903c06408f18100007856
EN,42842,-50,1,61,0,d00036009886bde7822a9886bde7822affffffffffff90047f18fe34f4bec36add1718fe34040124583c0011000900ea07214149522a00706a00000078
EN,42953,-52,1,66,0,d00036009886bde7822a9886bde7822affffffffffffa0047f18fe34bf4a1aeedd1c18fe34040124583c0011000e00ea0c14c5006409000903bd64097d8100007856
EN,43193,-53,1,66,0,d00036009886bde7822a9886bde7822affffffffffffb0047f18fe34b494b07ddd1c18fe34040124583c0011000e00ea0c14c2006409000903bd6409b98100007856
EN,43436,-53,1,66,0,d00036009886bde7822a9886bde7822affffffffffffc0047f18fe34213e5306dd1c18fe34040124583c0011000e00ea0c14c2006409000903c064fe308100007856
EN,43673,-53,1,66,0,d00036009886bde7822a9886bde7822affffffffffffd0047f18fe34cd6cb236dd1c18fe34040124583c0011000e00ea0c14c3006409000903bd64091b8100007856
EN,43913,-54,1,66,0,d00036009886bde7822a9886bde7822affffffffffffe0047f18fe34af7ac275dd1c18fe34040124583c0011000e00ea0c14c3006409000903bc64084d8100007856
# pkts=831 en=77 ms=0 dropQ=0
